3.029587402343750000e+02
3.486682128906250000e+02
3.957709960937500000e+02
4.442819824218750000e+02
4.942125244140625000e+02
5.455701904296875000e+02
5.983599853515625000e+02
6.525825195312500000e+02
7.082348632812500000e+02
7.653104248046875000e+02
8.237962646484375000e+02
8.836765136718750000e+02
9.449284667968750000e+02
1.007526245117187500e+03
1.071436401367187500e+03
1.136622192382812500e+03
1.203038940429687500e+03
1.270637817382812500e+03
1.339363159179687500e+03
1.409155761718750000e+03
1.479947998046875000e+03
1.551669921875000000e+03
1.624244873046875000e+03
1.697591186523437500e+03
1.771624145507812500e+03
1.846255371093750000e+03
1.921392089843750000e+03
1.996938842773437500e+03
2.072798828125000000e+03
2.148874267578125000e+03
2.225064941406250000e+03
2.301271484375000000e+03
2.377395019531250000e+03
2.453338134765625000e+03
2.529004638671875000e+03
2.604301757812500000e+03
2.679138916015625000e+03
2.753429687500000000e+03
2.827091308593750000e+03
2.900046875000000000e+03
2.972221923828125000e+03
3.043549804687500000e+03
3.113967041015625000e+03
3.183417480468750000e+03
3.251849365234375000e+03
3.319216796875000000e+03
3.385480224609375000e+03
3.450604248046875000e+03
3.514559082031250000e+03
3.577321777343750000e+03
3.638872314453125000e+03
3.699196044921875000e+03
3.758282958984375000e+03
3.816126464843750000e+03
3.872724609375000000e+03
3.928078125000000000e+03
3.982191894531250000e+03
4.035072998046875000e+03
4.086730957031250000e+03
4.137178222656250000e+03
4.186428710937500000e+03
4.234498535156250000e+03
4.281404785156250000e+03
4.327166503906250000e+03
4.371803222656250000e+03
4.415335937500000000e+03
4.457786132812500000e+03
4.499175781250000000e+03
4.539526367187500000e+03
4.578861816406250000e+03
4.617204101562500000e+03
4.654576171875000000e+03
4.691001953125000000e+03
4.726502441406250000e+03
4.761101562500000000e+03
4.794821289062500000e+03
4.827684570312500000e+03
4.859711425781250000e+03
4.890924804687500000e+03
4.921344726562500000e+03
4.950993164062500000e+03
4.979889648437500000e+03
5.008054687500000000e+03
5.035505859375000000e+03
5.062265625000000000e+03
5.088349609375000000e+03
5.113778320312500000e+03
5.138566894531250000e+03
5.162734375000000000e+03
5.186298339843750000e+03
5.209273437500000000e+03
5.231677734375000000e+03
5.253525390625000000e+03
5.274832031250000000e+03
5.295612304687500000e+03
5.315882324218750000e+03
5.335654296875000000e+03
5.354942871093750000e+03
5.373761718750000000e+03
5.392123046875000000e+03
5.410040527343750000e+03
